"activity" "subjects" "variable" "value"
"WALKING" 25 "tGravityAcc-std()-X" -0.946627187136564
"WALKING_DOWNSTAIRS" 18 "tGravityAcc-std()-X" -0.974000779166667
"WALKING_DOWNSTAIRS" 20 "tGravityAcc-std()-X" -0.958940506856061
"WALKING_DOWNSTAIRS" 25 "tGravityAcc-std()-X" -0.954245158681319
"WALKING_DOWNSTAIRS" 26 "tGravityAcc-std()-X" -0.96781789994898
"WALKING_DOWNSTAIRS" 27 "tGravityAcc-std()-X" -0.974620173404255
"WALKING_DOWNSTAIRS" 28 "tGravityAcc-std()-X" -0.989185743055556
"WALKING_UPSTAIRS" 20 "tGravityAcc-std()-X" -0.956035172888889
"WALKING_UPSTAIRS" 24 "tGravityAcc-std()-X" -0.975329699658793
"WALKING_UPSTAIRS" 28 "tGravityAcc-std()-X" -0.972280128815029
"WALKING_UPSTAIRS" 29 "tGravityAcc-std()-X" -0.973282885843023
"WALKING_UPSTAIRS" 30 "tGravityAcc-std()-X" -0.974319118563969
"LAYING" 10 "tGravityAcc-std()-Y" -0.954582628651685
"LAYING" 12 "tGravityAcc-std()-Y" -0.9605729084375
"LAYING" 13 "tGravityAcc-std()-Y" -0.958703707692308
"LAYING" 15 "tGravityAcc-std()-Y" -0.95364169492891
"LAYING" 16 "tGravityAcc-std()-Y" -0.964727519945355
"LAYING" 17 "tGravityAcc-std()-Y" -0.958810046467391
"LAYING" 19 "tGravityAcc-std()-Y" -0.95925383425
"LAYING" 21 "tGravityAcc-std()-Y" -0.982278277647059
"SITTING" 4 "tGravityAcc-std()-Y" -0.938823037356322
"SITTING" 7 "tGravityAcc-std()-Y" -0.955033427429719
"SITTING" 8 "tGravityAcc-std()-Y" -0.94844645047331
"SITTING" 9 "tGravityAcc-std()-Y" -0.949938115208333
"SITTING" 10 "tGravityAcc-std()-Y" -0.954434219224138
"SITTING" 11 "tGravityAcc-std()-Y" -0.957138770727848
"SITTING" 14 "tGravityAcc-std()-Y" -0.942377305312693
"SITTING" 15 "tGravityAcc-std()-Y" -0.961288858119658
"STANDING" 1 "tGravityAcc-std()-Y" -0.951150627458213
"STANDING" 2 "tGravityAcc-std()-Y" -0.960033560165563
"STANDING" 3 "tGravityAcc-std()-Y" -0.9445645371261
"STANDING" 4 "tGravityAcc-std()-Y" -0.942397919143478
"STANDING" 5 "tGravityAcc-std()-Y" -0.939973777950331
"STANDING" 6 "tGravityAcc-std()-Y" -0.9509348864
"STANDING" 7 "tGravityAcc-std()-Y" -0.956490563220339
"WALKING" 13 "tGravityAcc-std()-Y" -0.952841561840278
"WALKING" 18 "tGravityAcc-std()-Y" -0.970366920048077
"WALKING" 21 "tGravityAcc-std()-Y" -0.96501499872549
"WALKING" 22 "tGravityAcc-std()-Y" -0.957323093436449
"WALKING" 23 "tGravityAcc-std()-Y" -0.960318907096774
"WALKING" 25 "tGravityAcc-std()-Y" -0.899671167973568
"WALKING_DOWNSTAIRS" 18 "tGravityAcc-std()-Y" -0.968442177564103
"WALKING_DOWNSTAIRS" 20 "tGravityAcc-std()-Y" -0.956186145643939
"WALKING_DOWNSTAIRS" 25 "tGravityAcc-std()-Y" -0.902856880186813
"WALKING_DOWNSTAIRS" 26 "tGravityAcc-std()-Y" -0.959713562227041
"WALKING_DOWNSTAIRS" 27 "tGravityAcc-std()-Y" -0.972505174787234
"WALKING_DOWNSTAIRS" 28 "tGravityAcc-std()-Y" -0.964110675555556
"WALKING_UPSTAIRS" 20 "tGravityAcc-std()-Y" -0.941714026888889
"WALKING_UPSTAIRS" 24 "tGravityAcc-std()-Y" -0.96089816664042
"WALKING_UPSTAIRS" 28 "tGravityAcc-std()-Y" -0.959975967947977
"WALKING_UPSTAIRS" 29 "tGravityAcc-std()-Y" -0.964643161017442
"WALKING_UPSTAIRS" 30 "tGravityAcc-std()-Y" -0.952288292767624
"LAYING" 10 "tGravityAcc-std()-Z" -0.93000172247191
"LAYING" 12 "tGravityAcc-std()-Z" -0.9468085636875
"LAYING" 13 "tGravityAcc-std()-Z" -0.931495681282051
"LAYING" 15 "tGravityAcc-std()-Z" -0.948677477251185
"LAYING" 16 "tGravityAcc-std()-Z" -0.945294028639344
"LAYING" 17 "tGravityAcc-std()-Z" -0.949039213831522
"LAYING" 19 "tGravityAcc-std()-Z" -0.94180028475
"LAYING" 21 "tGravityAcc-std()-Z" -0.965367256666667
"SITTING" 4 "tGravityAcc-std()-Z" -0.949282320574713
"SITTING" 7 "tGravityAcc-std()-Z" -0.927020792851406
"SITTING" 8 "tGravityAcc-std()-Z" -0.923180663601423
"SITTING" 9 "tGravityAcc-std()-Z" -0.920554317815972
"SITTING" 10 "tGravityAcc-std()-Z" -0.952063648715517
"SITTING" 11 "tGravityAcc-std()-Z" -0.956812000411392
"SITTING" 14 "tGravityAcc-std()-Z" -0.915927846160991
"SITTING" 15 "tGravityAcc-std()-Z" -0.944647789230769
"STANDING" 1 "tGravityAcc-std()-Z" -0.925817590867435
"STANDING" 2 "tGravityAcc-std()-Z" -0.945365383907285
"STANDING" 3 "tGravityAcc-std()-Z" -0.926966278211144
"STANDING" 4 "tGravityAcc-std()-Z" -0.938423148586957
"STANDING" 5 "tGravityAcc-std()-Z" -0.94207867884106
"STANDING" 6 "tGravityAcc-std()-Z" -0.937910223507692
"STANDING" 7 "tGravityAcc-std()-Z" -0.907621654237288
"WALKING" 13 "tGravityAcc-std()-Z" -0.939707240555556
"WALKING" 18 "tGravityAcc-std()-Z" -0.962907091682692
"WALKING" 21 "tGravityAcc-std()-Z" -0.949002905522876
"WALKING" 22 "tGravityAcc-std()-Z" -0.939081026109034
"WALKING" 23 "tGravityAcc-std()-Z" -0.934236146612903
"WALKING" 25 "tGravityAcc-std()-Z" -0.89575628123348
"WALKING_DOWNSTAIRS" 18 "tGravityAcc-std()-Z" -0.954803625705128
"WALKING_DOWNSTAIRS" 20 "tGravityAcc-std()-Z" -0.941346905060606
"WALKING_DOWNSTAIRS" 25 "tGravityAcc-std()-Z" -0.8618813045
"WALKING_DOWNSTAIRS" 26 "tGravityAcc-std()-Z" -0.955643363545918
"WALKING_DOWNSTAIRS" 27 "tGravityAcc-std()-Z" -0.959200394414894
"WALKING_DOWNSTAIRS" 28 "tGravityAcc-std()-Z" -0.954026208888889
"WALKING_UPSTAIRS" 20 "tGravityAcc-std()-Z" -0.939909792666667
"WALKING_UPSTAIRS" 24 "tGravityAcc-std()-Z" -0.955724566194226
"WALKING_UPSTAIRS" 28 "tGravityAcc-std()-Z" -0.945414017080925
"WALKING_UPSTAIRS" 29 "tGravityAcc-std()-Z" -0.941621790232558
"WALKING_UPSTAIRS" 30 "tGravityAcc-std()-Z" -0.92943263464752
"LAYING" 10 "tBodyAccJerk-mean()-X" 0.0770443967792135
"LAYING" 12 "tBodyAccJerk-mean()-X" 0.070430311315625
"LAYING" 13 "tBodyAccJerk-mean()-X" 0.0753361867589744
"LAYING" 15 "tBodyAccJerk-mean()-X" 0.0768459616862559
"LAYING" 16 "tBodyAccJerk-mean()-X" 0.0775488885374317
"LAYING" 17 "tBodyAccJerk-mean()-X" 0.0814060565059783
"LAYING" 19 "tBodyAccJerk-mean()-X" 0.0774171147766389
"LAYING" 21 "tBodyAccJerk-mean()-X" 0.0766215562156863
"SITTING" 4 "tBodyAccJerk-mean()-X" 0.0775713294482759
"SITTING" 7 "tBodyAccJerk-mean()-X" 0.0836716912514056
"SITTING" 8 "tBodyAccJerk-mean()-X" 0.084215745375516
"SITTING" 9 "tBodyAccJerk-mean()-X" 0.0840171430291667
"SITTING" 10 "tBodyAccJerk-mean()-X" 0.084055953425
"SITTING" 11 "tBodyAccJerk-mean()-X" 0.0830134540658228
"SITTING" 14 "tBodyAccJerk-mean()-X" 0.0741757467665015
"SITTING" 15 "tBodyAccJerk-mean()-X" 0.0792114288461538
"STANDING" 1 "tBodyAccJerk-mean()-X" 0.0770930495126801
"STANDING" 2 "tBodyAccJerk-mean()-X" 0.0785353156747351
"STANDING" 3 "tBodyAccJerk-mean()-X" 0.0701731261988856
"STANDING" 4 "tBodyAccJerk-mean()-X" 0.0793526696926087
"STANDING" 5 "tBodyAccJerk-mean()-X" 0.0841019899622517
"STANDING" 6 "tBodyAccJerk-mean()-X" 0.0813833604034769
"STANDING" 7 "tBodyAccJerk-mean()-X" 0.081120334440678
"WALKING" 13 "tBodyAccJerk-mean()-X" 0.0799949338409549
"WALKING" 18 "tBodyAccJerk-mean()-X" 0.0779593650163461
"WALKING" 21 "tBodyAccJerk-mean()-X" 0.084087197898366
"WALKING" 22 "tBodyAccJerk-mean()-X" 0.0791031130417757
"WALKING" 23 "tBodyAccJerk-mean()-X" 0.0778588215843817
"WALKING" 25 "tBodyAccJerk-mean()-X" 0.0756056517459471
"WALKING_DOWNSTAIRS" 18 "tBodyAccJerk-mean()-X" 0.0768429968839744
"WALKING_DOWNSTAIRS" 20 "tBodyAccJerk-mean()-X" 0.0829970252886364
"WALKING_DOWNSTAIRS" 25 "tBodyAccJerk-mean()-X" 0.089448936450989
"WALKING_DOWNSTAIRS" 26 "tBodyAccJerk-mean()-X" 0.0808743261341837
"WALKING_DOWNSTAIRS" 27 "tBodyAccJerk-mean()-X" 0.0768320396617021
"WALKING_DOWNSTAIRS" 28 "tBodyAccJerk-mean()-X" 0.0754602253611111
"WALKING_UPSTAIRS" 20 "tBodyAccJerk-mean()-X" 0.0704933527111111
"WALKING_UPSTAIRS" 24 "tBodyAccJerk-mean()-X" 0.0784735003467192
"WALKING_UPSTAIRS" 28 "tBodyAccJerk-mean()-X" 0.0812742221676301
"WALKING_UPSTAIRS" 29 "tBodyAccJerk-mean()-X" 0.0788382324713372
"WALKING_UPSTAIRS" 30 "tBodyAccJerk-mean()-X" 0.0734799270148825
"LAYING" 10 "tBodyAccJerk-mean()-Y" 0.0179123332078652
"LAYING" 12 "tBodyAccJerk-mean()-Y" 0.0053115377979375
"LAYING" 13 "tBodyAccJerk-mean()-Y" 3.21396751282084e-06
"LAYING" 15 "tBodyAccJerk-mean()-Y" 0.00676471286966825
"LAYING" 16 "tBodyAccJerk-mean()-Y" 0.00884018328270219
"LAYING" 17 "tBodyAccJerk-mean()-Y" 0.00848949673339674
"LAYING" 19 "tBodyAccJerk-mean()-Y" 0.0115812421960876
"LAYING" 21 "tBodyAccJerk-mean()-Y" 0.0111771166049137
"SITTING" 4 "tBodyAccJerk-mean()-Y" 0.0174117419027931
"SITTING" 7 "tBodyAccJerk-mean()-Y" 0.00696488153534137
"SITTING" 8 "tBodyAccJerk-mean()-Y" 0.000860301581786477
"SITTING" 9 "tBodyAccJerk-mean()-Y" 0.00678485848399306
"SITTING" 10 "tBodyAccJerk-mean()-Y" 0.00524496946775862
"SITTING" 11 "tBodyAccJerk-mean()-Y" 0.0078044254343038
"SITTING" 14 "tBodyAccJerk-mean()-Y" 0.00443682723817957
"SITTING" 15 "tBodyAccJerk-mean()-Y" 0.00152009843911966
"STANDING" 1 "tBodyAccJerk-mean()-Y" 0.0165908438802305
"STANDING" 2 "tBodyAccJerk-mean()-Y" 0.00708771249764901
"STANDING" 3 "tBodyAccJerk-mean()-Y" 0.0144664329060411
"STANDING" 4 "tBodyAccJerk-mean()-Y" -0.00174378580688261
"STANDING" 5 "tBodyAccJerk-mean()-Y" 0.0017656830384106
"STANDING" 6 "tBodyAccJerk-mean()-Y" 0.000479281129661539
"STANDING" 7 "tBodyAccJerk-mean()-Y" 0.0103279081584746
"WALKING" 13 "tBodyAccJerk-mean()-Y" 0.00440454945364583
"WALKING" 18 "tBodyAccJerk-mean()-Y" 0.00909718260949519
"WALKING" 21 "tBodyAccJerk-mean()-Y" 0.000942395179493464
"WALKING" 22 "tBodyAccJerk-mean()-Y" 0.0152572466619626
"WALKING" 23 "tBodyAccJerk-mean()-Y" 0.0200470964972984
"WALKING" 25 "tBodyAccJerk-mean()-Y" 0.00786692615277533
"WALKING_DOWNSTAIRS" 18 "tBodyAccJerk-mean()-Y" 0.0179355279941026
"WALKING_DOWNSTAIRS" 20 "tBodyAccJerk-mean()-Y" 0.00409392012833333
"WALKING_DOWNSTAIRS" 25 "tBodyAccJerk-mean()-Y" 0.00453967225653846
"WALKING_DOWNSTAIRS" 26 "tBodyAccJerk-mean()-Y" 0.00767709978181122
"WALKING_DOWNSTAIRS" 27 "tBodyAccJerk-mean()-Y" 0.00617714992829521
"WALKING_DOWNSTAIRS" 28 "tBodyAccJerk-mean()-Y" 0.00935187046583333
"WALKING_UPSTAIRS" 20 "tBodyAccJerk-mean()-Y" -0.00331896989688889
"WALKING_UPSTAIRS" 24 "tBodyAccJerk-mean()-Y" 0.00396900308574016
"WALKING_UPSTAIRS" 28 "tBodyAccJerk-mean()-Y" 0.014287589997948
"WALKING_UPSTAIRS" 29 "tBodyAccJerk-mean()-Y" 0.00900161248883721
"WALKING_UPSTAIRS" 30 "tBodyAccJerk-mean()-Y" 0.00730438257971279
"LAYING" 10 "tBodyAccJerk-mean()-Z" -0.0184247667073034
"LAYING" 12 "tBodyAccJerk-mean()-Z" 0.0003081123684
"LAYING" 13 "tBodyAccJerk-mean()-Z" -0.0207597312274615
"LAYING" 15 "tBodyAccJerk-mean()-Z" -0.00571198412498104
"LAYING" 16 "tBodyAccJerk-mean()-Z" -0.00143730005564208
"LAYING" 17 "tBodyAccJerk-mean()-Z" 0.00270288011005435
"LAYING" 19 "tBodyAccJerk-mean()-Z" -0.00186198850195833
"LAYING" 21 "tBodyAccJerk-mean()-Z" -0.00502568283696078
"SITTING" 4 "tBodyAccJerk-mean()-Z" -0.00360800725517241
"SITTING" 7 "tBodyAccJerk-mean()-Z" -0.00864496194248996
"SITTING" 8 "tBodyAccJerk-mean()-Z" -0.0196719912994306
"SITTING" 9 "tBodyAccJerk-mean()-Z" -0.00102998088194444
"SITTING" 10 "tBodyAccJerk-mean()-Z" -0.000508330892672414
"SITTING" 11 "tBodyAccJerk-mean()-Z" -0.00657424975259494
"SITTING" 14 "tBodyAccJerk-mean()-Z" -0.00253044692473994
"SITTING" 15 "tBodyAccJerk-mean()-Z" -0.00206178643661538
"STANDING" 1 "tBodyAccJerk-mean()-Z" -0.00910758730117003
"STANDING" 2 "tBodyAccJerk-mean()-Z" 0.000755760748377483
"STANDING" 3 "tBodyAccJerk-mean()-Z" -0.000526818872875366
"STANDING" 4 "tBodyAccJerk-mean()-Z" -0.00879818509382609
"STANDING" 5 "tBodyAccJerk-mean()-Z" -0.0029537113427351
"STANDING" 6 "tBodyAccJerk-mean()-Z" -0.00225896302076923
"STANDING" 7 "tBodyAccJerk-mean()-Z" -0.00484609525677966
"WALKING" 13 "tBodyAccJerk-mean()-Z" -0.0112095839764236
"WALKING" 18 "tBodyAccJerk-mean()-Z" -0.00106857080784615
"WALKING" 21 "tBodyAccJerk-mean()-Z" -0.0125368692827451
"WALKING" 22 "tBodyAccJerk-mean()-Z" -0.0072287329753271
"WALKING" 23 "tBodyAccJerk-mean()-Z" -0.000717680881887096
"WALKING" 25 "tBodyAccJerk-mean()-Z" -0.00674744267996035
"WALKING_DOWNSTAIRS" 18 "tBodyAccJerk-mean()-Z" 0.00340469970022564
"WALKING_DOWNSTAIRS" 20 "tBodyAccJerk-mean()-Z" -0.00492581856645076
"WALKING_DOWNSTAIRS" 25 "tBodyAccJerk-mean()-Z" -0.0148346959062637
"WALKING_DOWNSTAIRS" 26 "tBodyAccJerk-mean()-Z" -0.00724891943768878
"WALKING_DOWNSTAIRS" 27 "tBodyAccJerk-mean()-Z" -0.00495000607441489
"WALKING_DOWNSTAIRS" 28 "tBodyAccJerk-mean()-Z" -0.00493140871388889
"WALKING_UPSTAIRS" 20 "tBodyAccJerk-mean()-Z" -0.00327500009877778
"WALKING_UPSTAIRS" 24 "tBodyAccJerk-mean()-Z" -0.00700960558805774
"WALKING_UPSTAIRS" 28 "tBodyAccJerk-mean()-Z" 0.00142305865252601
"WALKING_UPSTAIRS" 29 "tBodyAccJerk-mean()-Z" -0.00355290542467733
"WALKING_UPSTAIRS" 30 "tBodyAccJerk-mean()-Z" -0.000653871890373369
"LAYING" 10 "tBodyAccJerk-std()-X" -0.440752750779775
"LAYING" 12 "tBodyAccJerk-std()-X" -0.582418267596875
"LAYING" 13 "tBodyAccJerk-std()-X" -0.98320905
"LAYING" 15 "tBodyAccJerk-std()-X" -0.498419114018957
"LAYING" 16 "tBodyAccJerk-std()-X" -0.72786174352459
"LAYING" 17 "tBodyAccJerk-std()-X" -0.682603096154891
"LAYING" 19 "tBodyAccJerk-std()-X" -0.571088266146083
"LAYING" 21 "tBodyAccJerk-std()-X" -0.987187976568627
"SITTING" 4 "tBodyAccJerk-std()-X" -0.336788403446092
"SITTING" 7 "tBodyAccJerk-std()-X" -0.528796993420683
"SITTING" 8 "tBodyAccJerk-std()-X" -0.575993073911744
"SITTING" 9 "tBodyAccJerk-std()-X" -0.578305161360069
"SITTING" 10 "tBodyAccJerk-std()-X" -0.665385132398276
"SITTING" 11 "tBodyAccJerk-std()-X" -0.659323083055063
"SITTING" 14 "tBodyAccJerk-std()-X" -0.641964198633003
"SITTING" 15 "tBodyAccJerk-std()-X" -0.850631311880342
"STANDING" 1 "tBodyAccJerk-std()-X" -0.524721922818732
"STANDING" 2 "tBodyAccJerk-std()-X" -0.557809603123841
"STANDING" 3 "tBodyAccJerk-std()-X" -0.635484688041056
"STANDING" 4 "tBodyAccJerk-std()-X" -0.743464505665217
"STANDING" 5 "tBodyAccJerk-std()-X" -0.575890535679801
"STANDING" 6 "tBodyAccJerk-std()-X" -0.531468310262154
"STANDING" 7 "tBodyAccJerk-std()-X" -0.979491743728814
"WALKING" 13 "tBodyAccJerk-std()-X" -0.592262931284375
"WALKING" 18 "tBodyAccJerk-std()-X" -0.76586963875
"WALKING" 21 "tBodyAccJerk-std()-X" -0.60395513341817
"WALKING" 22 "tBodyAccJerk-std()-X" -0.584963756862305
"WALKING" 23 "tBodyAccJerk-std()-X" -0.608183751830914
"WALKING" 25 "tBodyAccJerk-std()-X" -0.822494927048458
"WALKING_DOWNSTAIRS" 18 "tBodyAccJerk-std()-X" -0.693010865128205
"WALKING_DOWNSTAIRS" 20 "tBodyAccJerk-std()-X" -0.738456741701136
"WALKING_DOWNSTAIRS" 25 "tBodyAccJerk-std()-X" -0.764804405164835
"WALKING_DOWNSTAIRS" 26 "tBodyAccJerk-std()-X" -0.682815652993112
"WALKING_DOWNSTAIRS" 27 "tBodyAccJerk-std()-X" -0.700549974357447
"WALKING_DOWNSTAIRS" 28 "tBodyAccJerk-std()-X" -0.970786960555556
"WALKING_UPSTAIRS" 20 "tBodyAccJerk-std()-X" -0.300448958373333
"WALKING_UPSTAIRS" 24 "tBodyAccJerk-std()-X" -0.74030054488189
"WALKING_UPSTAIRS" 28 "tBodyAccJerk-std()-X" -0.650643099768208
"WALKING_UPSTAIRS" 29 "tBodyAccJerk-std()-X" -0.623456414216366
"WALKING_UPSTAIRS" 30 "tBodyAccJerk-std()-X" -0.679007254150131
"LAYING" 10 "tBodyAccJerk-std()-Y" -0.509261127107865
"LAYING" 12 "tBodyAccJerk-std()-Y" -0.571359817082031
"LAYING" 13 "tBodyAccJerk-std()-Y" -0.980900278974359
"LAYING" 15 "tBodyAccJerk-std()-Y" -0.501071002364455
"LAYING" 16 "tBodyAccJerk-std()-Y" -0.735080198043716
"LAYING" 17 "tBodyAccJerk-std()-Y" -0.668693821044565
"LAYING" 19 "tBodyAccJerk-std()-Y" -0.571311190432222
"LAYING" 21 "tBodyAccJerk-std()-Y" -0.977419749117647
"SITTING" 4 "tBodyAccJerk-std()-Y" -0.251158235097701
"SITTING" 7 "tBodyAccJerk-std()-Y" -0.540023028026908
"SITTING" 8 "tBodyAccJerk-std()-Y" -0.458724925167972
"SITTING" 9 "tBodyAccJerk-std()-Y" -0.678923872274306
"SITTING" 10 "tBodyAccJerk-std()-Y" -0.587767977767155
"SITTING" 11 "tBodyAccJerk-std()-Y" -0.608784226719937
"SITTING" 14 "tBodyAccJerk-std()-Y" -0.586459622773684
"SITTING" 15 "tBodyAccJerk-std()-Y" -0.762466469229829
"STANDING" 1 "tBodyAccJerk-std()-Y" -0.470412403511239
"STANDING" 2 "tBodyAccJerk-std()-Y" -0.491875889831788
"STANDING" 3 "tBodyAccJerk-std()-Y" -0.55721186773783
"STANDING" 4 "tBodyAccJerk-std()-Y" -0.709988127986957
"STANDING" 5 "tBodyAccJerk-std()-Y" -0.506544358609603
"STANDING" 6 "tBodyAccJerk-std()-Y" -0.454437496885815
"STANDING" 7 "tBodyAccJerk-std()-Y" -0.973177461525424
"WALKING" 13 "tBodyAccJerk-std()-Y" -0.514017250515903
"WALKING" 18 "tBodyAccJerk-std()-Y" -0.749856730817308
"WALKING" 21 "tBodyAccJerk-std()-Y" -0.561072247768278
"WALKING" 22 "tBodyAccJerk-std()-Y" -0.560470117123364
"WALKING" 23 "tBodyAccJerk-std()-Y" -0.61898123051828
"WALKING" 25 "tBodyAccJerk-std()-Y" -0.755054762378855
"WALKING_DOWNSTAIRS" 18 "tBodyAccJerk-std()-Y" -0.710452434551282
"WALKING_DOWNSTAIRS" 20 "tBodyAccJerk-std()-Y" -0.697094087916667
"WALKING_DOWNSTAIRS" 25 "tBodyAccJerk-std()-Y" -0.681902543736264
"WALKING_DOWNSTAIRS" 26 "tBodyAccJerk-std()-Y" -0.678386582086227
"WALKING_DOWNSTAIRS" 27 "tBodyAccJerk-std()-Y" -0.674792293475665
"WALKING_DOWNSTAIRS" 28 "tBodyAccJerk-std()-Y" -0.93773197
"WALKING_UPSTAIRS" 20 "tBodyAccJerk-std()-Y" -0.0287441083333333
"WALKING_UPSTAIRS" 24 "tBodyAccJerk-std()-Y" -0.685979796261942
"WALKING_UPSTAIRS" 28 "tBodyAccJerk-std()-Y" -0.621850957736994
"WALKING_UPSTAIRS" 29 "tBodyAccJerk-std()-Y" -0.635499779848779
"WALKING_UPSTAIRS" 30 "tBodyAccJerk-std()-Y" -0.6607705539047
"LAYING" 10 "tBodyAccJerk-std()-Z" -0.72030001661236
"LAYING" 12 "tBodyAccJerk-std()-Z" -0.79262193625
"LAYING" 13 "tBodyAccJerk-std()-Z" -0.983156733589744
"LAYING" 15 "tBodyAccJerk-std()-Z" -0.785587626004739
"LAYING" 16 "tBodyAccJerk-std()-Z" -0.767873049380055
"LAYING" 17 "tBodyAccJerk-std()-Z" -0.813339560652174
"LAYING" 19 "tBodyAccJerk-std()-Z" -0.705342976190833
"LAYING" 21 "tBodyAccJerk-std()-Z" -0.985383566568627
"SITTING" 4 "tBodyAccJerk-std()-Z" -0.753874834367816
"SITTING" 7 "tBodyAccJerk-std()-Z" -0.591928672239679
"SITTING" 8 "tBodyAccJerk-std()-Z" -0.66835678475516
"SITTING" 9 "tBodyAccJerk-std()-Z" -0.721610094569444
"SITTING" 10 "tBodyAccJerk-std()-Z" -0.797422411293103
"SITTING" 11 "tBodyAccJerk-std()-Z" -0.842511816044304
"SITTING" 14 "tBodyAccJerk-std()-Z" -0.656855586102105
"SITTING" 15 "tBodyAccJerk-std()-Z" -0.898378291196581
"STANDING" 1 "tBodyAccJerk-std()-Z" -0.717322274881844
"STANDING" 2 "tBodyAccJerk-std()-Z" -0.741885388311258
"STANDING" 3 "tBodyAccJerk-std()-Z" -0.796066240234604
"STANDING" 4 "tBodyAccJerk-std()-Z" -0.877199407347826
"STANDING" 5 "tBodyAccJerk-std()-Z" -0.78456199486755
"STANDING" 6 "tBodyAccJerk-std()-Z" -0.738955207627692
"STANDING" 7 "tBodyAccJerk-std()-Z" -0.969923960338983
"WALKING" 13 "tBodyAccJerk-std()-Z" -0.693961831159722
"WALKING" 18 "tBodyAccJerk-std()-Z" -0.890859767067308
"WALKING" 21 "tBodyAccJerk-std()-Z" -0.713970679787778
"WALKING" 22 "tBodyAccJerk-std()-Z" -0.760468444299065
"WALKING" 23 "tBodyAccJerk-std()-Z" -0.603048769571532
"WALKING" 25 "tBodyAccJerk-std()-Z" -0.876299389603524
"WALKING_DOWNSTAIRS" 18 "tBodyAccJerk-std()-Z" -0.789121764230769
"WALKING_DOWNSTAIRS" 20 "tBodyAccJerk-std()-Z" -0.808306622901515
"WALKING_DOWNSTAIRS" 25 "tBodyAccJerk-std()-Z" -0.841174813516483
"WALKING_DOWNSTAIRS" 26 "tBodyAccJerk-std()-Z" -0.778349460841837
"WALKING_DOWNSTAIRS" 27 "tBodyAccJerk-std()-Z" -0.783632076781915
"WALKING_DOWNSTAIRS" 28 "tBodyAccJerk-std()-Z" -0.973792095
"WALKING_UPSTAIRS" 20 "tBodyAccJerk-std()-Z" -0.568593359555556
"WALKING_UPSTAIRS" 24 "tBodyAccJerk-std()-Z" -0.736374232574803
"WALKING_UPSTAIRS" 28 "tBodyAccJerk-std()-Z" -0.782878748150289
"WALKING_UPSTAIRS" 29 "tBodyAccJerk-std()-Z" -0.793746797790698
"WALKING_UPSTAIRS" 30 "tBodyAccJerk-std()-Z" -0.781644485013055
"LAYING" 10 "tBodyGyro-mean()-X" -0.00620393485370787
"LAYING" 12 "tBodyGyro-mean()-X" -0.0628663472537188
"LAYING" 13 "tBodyGyro-mean()-X" -0.0249456255282051
"LAYING" 15 "tBodyGyro-mean()-X" -0.0273263980553555
"LAYING" 16 "tBodyGyro-mean()-X" -0.0122341446725137
"LAYING" 17 "tBodyGyro-mean()-X" -0.0146686177049565
"LAYING" 19 "tBodyGyro-mean()-X" -0.0385723953346511
"LAYING" 21 "tBodyGyro-mean()-X" -0.0207976698677059
"SITTING" 4 "tBodyGyro-mean()-X" -0.0232873082755172
"SITTING" 7 "tBodyGyro-mean()-X" -0.056196167979759
"SITTING" 8 "tBodyGyro-mean()-X" 0.00359053897160142
"SITTING" 9 "tBodyGyro-mean()-X" -0.0701318154561458
"SITTING" 10 "tBodyGyro-mean()-X" -0.03737410566
"SITTING" 11 "tBodyGyro-mean()-X" -0.0547328440272468
"SITTING" 14 "tBodyGyro-mean()-X" 0.000253671358297214
"SITTING" 15 "tBodyGyro-mean()-X" -0.0295732821739316
"STANDING" 1 "tBodyGyro-mean()-X" -0.0208764064320173
"STANDING" 2 "tBodyGyro-mean()-X" -0.0517030657821192
"STANDING" 3 "tBodyGyro-mean()-X" -0.0248490682828446
"STANDING" 4 "tBodyGyro-mean()-X" -0.031080660126087
"STANDING" 5 "tBodyGyro-mean()-X" -0.0294516873643046
"STANDING" 6 "tBodyGyro-mean()-X" -0.0433611785374462
"STANDING" 7 "tBodyGyro-mean()-X" -0.0336209423525424
"WALKING" 13 "tBodyGyro-mean()-X" -0.0604857980730833
"WALKING" 18 "tBodyGyro-mean()-X" -0.0322331371552885
"WALKING" 21 "tBodyGyro-mean()-X" -0.0299136619512418
"WALKING" 22 "tBodyGyro-mean()-X" -0.00800630644716511
"WALKING" 23 "tBodyGyro-mean()-X" -0.0220890418013172
"WALKING" 25 "tBodyGyro-mean()-X" -0.0113714979942731
"WALKING_DOWNSTAIRS" 18 "tBodyGyro-mean()-X" -0.0442877035342949
"WALKING_DOWNSTAIRS" 20 "tBodyGyro-mean()-X" -0.0264536290416288
"WALKING_DOWNSTAIRS" 25 "tBodyGyro-mean()-X" 0.00748292187197802
"WALKING_DOWNSTAIRS" 26 "tBodyGyro-mean()-X" -0.020659932105102
"WALKING_DOWNSTAIRS" 27 "tBodyGyro-mean()-X" -0.0608887602789628
"WALKING_DOWNSTAIRS" 28 "tBodyGyro-mean()-X" -0.0239581825638889
"WALKING_UPSTAIRS" 20 "tBodyGyro-mean()-X" -0.01778162078
"WALKING_UPSTAIRS" 24 "tBodyGyro-mean()-X" -0.0212578096847769
"WALKING_UPSTAIRS" 28 "tBodyGyro-mean()-X" -0.0687141990412428
